000000003.792442	000000004.401345	-00000000.040561
000000003.621602	000000004.057662	-00000000.113927
000000003.948582	000000004.424012	-00000000.041399
000000003.677040	000000004.048105	-00000000.114555
000000004.007208	000000004.411592	-00000000.041608
000000003.712226	000000004.015863	-00000000.114555
000000004.045554	000000004.376455	-00000000.041608
000000003.774530	000000004.012444	-00000000.115393
000000004.131553	000000004.391970	-00000000.042097
000000003.802488	000000003.972131	-00000000.115183
000000004.176637	000000004.362972	-00000000.042167
000000003.850959	000000003.953120	-00000000.115602
000000004.200596	000000004.312033	-00000000.042027
000000003.864193	000000003.898062	-00000000.114974
000000004.216945	000000004.253907	-00000000.041818
000000003.869661	000000003.836039	-00000000.114136
000000004.268110	000000004.231026	-00000000.041957
000000004.024734	000000003.920722	-00000000.117696
000000004.061333	000000003.956376	-00000000.039584
000000004.066017	000000003.892365	-00000000.117906
000000004.341302	000000004.155892	-00000000.041957
000000004.121675	000000003.877285	-00000000.118534
000000004.231732	000000003.980816	-00000000.040561
000000004.081938	000000003.773304	-00000000.116440
000000004.376455	000000004.045554	-00000000.041608
000000004.307125	000000003.912317	-00000000.121885
000000004.411592	000000004.007208	-00000000.041608
000000004.363478	000000003.894553	-00000000.122513
000000004.491156	000000004.008510	-00000000.042027
000000004.404815	000000003.862919	-00000000.122723
000000004.510929	000000003.955978	-00000000.041888
000000004.430783	000000003.817807	-00000000.122513
000000004.598308	000000003.962155	-00000000.042376
000000004.532607	000000003.837135	-00000000.124398
000000004.640340	000000003.928338	-00000000.042446
000000004.588979	000000003.816613	-00000000.125026
000000004.689821	000000003.900483	-00000000.042586
000000004.629852	000000003.782748	-00000000.125236
000000004.708192	000000003.846755	-00000000.042446
000000004.592512	000000003.685881	-00000000.123351
000000004.881958	000000003.918186	-00000000.043703
000000004.687314	000000003.695180	-00000000.125026
000000004.900258	000000003.863052	-00000000.043563
000000004.758907	000000003.684740	-00000000.126073
000000005.068197	000000003.924217	-00000000.044750
000000004.886380	000000003.715690	-00000000.128586
000000005.134088	000000003.904051	-00000000.045029
000000004.918619	000000003.672907	-00000000.128586
000000005.400319	000000004.032609	-00000000.047054
000000005.023048	000000003.683051	-00000000.130471
000000005.411111	000000003.967591	-00000000.046844
000000005.079339	000000003.656601	-00000000.131100
000000005.551031	000000003.996171	-00000000.047752
000000005.241689	000000003.704459	-00000000.134450
000000005.544861	000000003.918720	-00000000.047403
000000005.290246	000000003.669974	-00000000.134869
000000005.899281	000000004.092477	-00000000.050125
000000005.503880	000000003.747459	-00000000.139477
000000005.951301	000000004.052097	-00000000.050265
000000006.814523	000000004.596454	000000000.057386
000000005.677692	000000003.793712	-00000000.143037
000000006.144411	000000004.105564	-00000000.051592
000000005.769109	000000003.782394	-00000000.144503
000000006.280356	000000004.117582	-00000000.052429
000000007.212391	000000004.683782	000000000.060039
000000008.443561	000000005.483312	000000000.210890
000000005.944842	000000003.823851	-00000000.148063
000000006.534714	000000004.203269	-00000000.054244
000000007.160219	000000004.561563	000000000.059271
000000008.195967	000000005.221407	000000000.203560
000000006.020261	000000003.798502	-00000000.149110
000000006.486574	000000004.092724	-00000000.053546
000000007.225194	000000004.514802	000000000.059480
000000008.707544	000000005.441078	000000000.215079
000000009.801287	000000006.124524	000000000.242094
000000006.180705	000000003.824736	-00000000.152251
000000006.666599	000000004.125417	-00000000.054733
000000007.375157	000000004.519502	000000000.060388
000000006.265130	000000003.801774	-00000000.153508
000000006.770737	000000004.108584	-00000000.055292
000000007.551460	000000004.537375	000000000.061505
000000008.201292	000000004.927833	000000000.200419
000000009.426772	000000005.664176	000000000.230367
000000006.452727	000000003.838969	-00000000.157278
000000006.969616	000000004.146486	-00000000.056618
000000007.676929	000000004.522057	000000000.062203
000000006.529164	000000003.807696	-00000000.158325
000000006.970983	000000004.065357	-00000000.056339
000000007.854659	000000004.534889	000000000.063320
000000008.355312	000000004.823942	000000000.202094
000000006.640265	000000003.795224	-00000000.160210
000000007.214557	000000004.123459	-00000000.058014
000000007.676350	000000004.343070	000000000.061575
000000008.196953	000000004.637613	000000000.197278
000000006.769084	000000003.790869	-00000000.162513
000000007.215366	000000004.040800	-00000000.057735
000000008.037559	000000004.455292	000000000.064158
000000008.429485	000000004.672540	000000000.201885
000000006.854500	000000003.760507	-00000000.163770
000000007.425695	000000004.073876	-00000000.059131
000000007.944313	000000004.313410	000000000.063111
000000008.426008	000000004.574949	000000000.200838
000000006.983932	000000003.752602	-00000000.166073
000000007.452154	000000004.004187	-00000000.059061
000000008.122920	000000004.319033	000000000.064228
000000008.430301	000000004.482470	000000000.200000
000000007.175675	000000003.775306	-00000000.169843
000000007.708055	000000004.055404	-00000000.060807
000000008.142561	000000004.238749	000000000.064088
000000008.433623	000000004.390266	000000000.199162
000000007.270566	000000003.744587	-00000000.171309
000000007.787601	000000004.010878	-00000000.061156
000000008.259430	000000004.208390	000000000.064716
000000008.471614	000000004.316503	000000000.199162
000000007.401172	000000003.730498	-00000000.173613
000000007.938390	000000004.001278	-00000000.062063
000000008.295839	000000004.136153	000000000.064716
000000008.544749	000000004.260255	000000000.200000
000000007.550012	000000003.723254	-00000000.176335
000000007.946098	000000003.918582	-00000000.061854
000000008.340605	000000004.067985	000000000.064786
000000009.030899	000000004.404664	000000000.210471
000000011.079700	000000005.403931	000000000.258220
000000014.323634	000000006.986104	000000000.333822
000000007.699281	000000003.713692	-00000000.179058
