000000003.687284	000000004.279304	-00000000.118325
000000004.079649	000000004.734666	-00000000.043633
000000003.698119	000000004.216897	-00000000.117487
000000004.081251	000000004.653775	-00000000.043214
000000003.734777	000000004.184464	-00000000.117487
000000004.028486	000000004.513537	-00000000.042237
000000006.791827	000000007.609600	-00000000.071209
000000003.784595	000000004.166514	-00000000.117906
000000004.020656	000000004.426396	-00000000.041748
000000003.875102	000000004.192062	-00000000.119581
000000004.099856	000000004.435200	-00000000.042167
000000003.890986	000000004.136240	-00000000.118953
000000004.076739	000000004.333702	-00000000.041538
000000003.947674	000000004.123794	-00000000.119581
000000004.121317	000000004.305184	-00000000.041608
000000003.927699	000000004.031896	-00000000.117906
000000004.144774	000000004.254730	-00000000.041469
000000004.068313	000000004.103971	-00000000.121047
000000004.252145	000000004.289415	-00000000.042167
000000004.139472	000000004.103506	-00000000.122094
000000004.303618	000000004.266225	-00000000.042306
000000007.605900	000000007.539814	-00000000.074769
000000004.218093	000000004.109084	-00000000.123351
000000004.326358	000000004.214551	-00000000.042167
000000007.563964	000000007.368488	-00000000.073722
000000004.246569	000000004.065205	-00000000.123141
000000004.384643	000000004.197382	-00000000.042376
000000007.360709	000000007.046346	-00000000.071139
000000004.332857	000000004.075944	-00000000.124607
000000004.450238	000000004.186366	-00000000.042656
000000007.276248	000000006.844811	-00000000.069743
000000004.360919	000000004.031192	-00000000.124398
000000007.401791	000000006.842144	-00000000.070371
000000004.499539	000000004.087093	-00000000.127330
000000007.342785	000000006.669716	-00000000.069254
000000004.564870	000000004.074302	-00000000.128168
000000007.579758	000000006.765193	-00000000.070930
000000004.682935	000000004.106823	-00000000.130471
000000006.336620	000000005.557066	-00000000.176545
000000007.382887	000000006.474618	-00000000.068556
000000004.930666	000000004.248534	-00000000.136335
000000006.362150	000000005.481979	-00000000.175916
000000007.643644	000000006.586185	-00000000.070441
000000005.036230	000000004.263483	-00000000.138220
000000007.601610	000000006.435238	-00000000.069533
000000005.127050	000000004.264123	-00000000.139686
000000007.780489	000000006.470965	-00000000.070650
000000005.295684	000000004.326756	-00000000.143246
000000007.867638	000000006.428129	-00000000.070930
000000005.543763	000000004.449340	-00000000.148901
000000007.588091	000000006.090086	-00000000.067928
000000005.613785	000000004.425551	-00000000.149738
000000007.476035	000000005.893631	-00000000.066462
000000005.897251	000000004.566139	-00000000.156230
000000007.590435	000000005.877143	-00000000.067020
000000005.881165	000000004.472141	-00000000.154764
000000006.813612	000000005.181190	-00000000.059760
000000006.000075	000000004.480468	-00000000.156859
000000007.323282	000000005.468554	-00000000.063809
000000009.214194	000000006.880565	-00000000.080284
000000005.990569	000000004.392467	-00000000.155602
000000007.394917	000000005.422177	-00000000.064018
000000009.354529	000000006.859025	-00000000.080983
000000006.126040	000000004.410118	-00000000.158115
000000007.441952	000000005.357439	-00000000.064018
000000009.519530	000000006.853081	-00000000.081890
000000006.123468	000000004.327640	-00000000.157068
000000007.512919	000000005.309606	-00000000.064228
000000009.595304	000000006.781291	-00000000.082030
000000006.210289	000000004.308230	-00000000.158325
000000007.542535	000000005.232443	-00000000.064088
000000009.752711	000000006.765697	-00000000.082868
000000006.131951	000000004.175097	-00000000.155393
000000007.604440	000000005.177679	-00000000.064228
000000009.960164	000000006.781634	-00000000.084124
000000014.927692	000000010.068855	000000000.377173
000000006.367660	000000004.254735	-00000000.160419
000000007.557875	000000005.050010	-00000000.063460
000000009.994021	000000006.677792	-00000000.083915
000000014.956631	000000009.899578	000000000.375707
000000006.270771	000000004.111297	-00000000.157068
000000007.584930	000000004.972898	-00000000.063320
000000010.352970	000000006.787705	-00000000.086428
000000012.177200	000000007.907966	000000000.101368
000000015.109529	000000009.812243	000000000.377382
000000006.407311	000000004.121321	-00000000.159581
000000007.543936	000000004.852423	-00000000.062622
000000010.369759	000000006.670053	-00000000.086079
000000015.540296	000000009.900260	000000000.385969
000000015.717368	000000010.013068	000000000.390367
000000016.653328	000000010.609340	000000000.413613
000000006.341568	000000004.001231	-00000000.157068
000000007.543708	000000004.759726	-00000000.062273
000000012.584727	000000007.863811	000000000.103602
000000016.092422	000000010.055661	000000000.397487
