000000003.102328	000000003.475865	-00000000.097592
000000002.829928	000000003.170666	-00000000.029670
000000003.172875	000000003.493063	-00000000.098848
000000005.224163	000000005.751355	-00000000.054244
000000003.047147	000000003.296385	-00000000.094031
000000003.142771	000000003.399830	-00000000.032323
000000005.247002	000000005.676175	-00000000.053965
000000002.966192	000000003.153155	-00000000.090681
000000002.966770	000000003.153769	-00000000.030229
000000005.282632	000000005.615603	-00000000.053826
000000003.249398	000000003.394366	-00000000.098429
000000003.934613	000000004.110151	-00000000.039723
000000005.490480	000000005.735430	-00000000.055431
000000003.250990	000000003.337235	-00000000.097592
000000003.754021	000000003.853611	-00000000.037559
000000003.498186	000000003.528847	-00000000.104084
000000003.625587	000000003.657366	-00000000.035953
000000005.589741	000000005.638734	-00000000.055431
000000003.642452	000000003.610804	-00000000.107435
000000004.012450	000000003.977586	-00000000.039444
000000005.503802	000000005.455981	-00000000.054105
000000002.993485	000000002.916124	-00000000.087539
000000003.552771	000000003.460956	-00000000.034627
000000003.553251	000000003.401498	-00000000.103037
000000004.716922	000000004.515471	-00000000.045588
000000003.553671	000000003.342960	-00000000.102199
000000004.428388	000000004.165811	-00000000.042446
000000003.553342	000000003.284675	-00000000.101361
000000004.464572	000000004.127008	-00000000.042446
000000003.811287	000000003.461930	-00000000.107853
000000004.352376	000000003.953421	-00000000.041050
000000003.759305	000000003.355308	-00000000.105550
000000004.655284	000000004.155000	-00000000.043563
000000003.841059	000000003.368518	-00000000.107016
000000004.510929	000000003.955978	-00000000.041888
000000003.968770	000000003.419711	-00000000.109738
000000004.121053	000000003.550926	-00000000.037978
000000004.036614	000000003.417246	-00000000.110785
000000004.701397	000000003.980027	-00000000.043005
000000004.235390	000000003.522536	-00000000.115393
000000004.589874	000000003.817358	-00000000.041678
000000004.165319	000000003.403208	-00000000.112670
000000004.398443	000000003.593678	-00000000.039654
000000003.992133	000000003.204025	-00000000.107225
000000004.219072	000000003.386163	-00000000.037769
000000004.129861	000000003.255720	-00000000.110157
000000004.272020	000000003.367789	-00000000.037978
000000004.000012	000000003.097140	-00000000.105969
000000004.285433	000000003.318137	-00000000.037838
000000004.186052	000000003.183148	-00000000.110157
000000004.457502	000000003.389564	-00000000.039095
000000004.277757	000000003.194353	-00000000.111833
000000004.847467	000000003.619776	-00000000.042237
000000004.208717	000000003.085959	-00000000.109319
000000004.580493	000000003.358557	-00000000.039654
000000004.276057	000000003.078321	-00000000.110367
