000000004.980436	000000005.780080	-00000000.053267
000000004.892227	000000005.578516	-00000000.051801
000000004.267365	000000004.781179	-00000000.134241
000000005.073895	000000005.684819	-00000000.053197
000000003.999705	000000004.403332	-00000000.124607
000000005.224163	000000005.751355	-00000000.054244
000000003.963327	000000004.287503	-00000000.122304
000000004.303492	000000004.655491	-00000000.044261
000000005.471001	000000005.918496	-00000000.056269
000000004.096496	000000004.354703	-00000000.125236
000000005.481330	000000005.826826	-00000000.055850
000000004.189650	000000004.376565	-00000000.126911
000000004.639940	000000004.846944	-00000000.046844
000000004.304423	000000004.418614	-00000000.129215
000000004.758815	000000004.885060	-00000000.047612
000000004.427281	000000004.466086	-00000000.131728
000000004.632304	000000004.672906	-00000000.045937
000000005.850220	000000005.901497	-00000000.058014
000000004.480287	000000004.441359	-00000000.132147
000000005.042193	000000004.998383	-00000000.049567
000000004.289708	000000004.178848	-00000000.125445
000000004.756129	000000004.633215	-00000000.046356
000000004.362122	000000004.175823	-00000000.126492
000000004.976966	000000004.764409	-00000000.048101
000000004.405678	000000004.144448	-00000000.126702
000000004.544924	000000004.275437	-00000000.043563
000000006.249270	000000005.878727	-00000000.059899
000000004.412311	000000004.078698	-00000000.125864
000000004.582061	000000004.235613	-00000000.043563
000000004.603147	000000004.181204	-00000000.130262
000000004.648457	000000004.222361	-00000000.043842
000000004.535034	000000004.047673	-00000000.127330
000000004.632904	000000004.135025	-00000000.043354
000000004.667901	000000004.093639	-00000000.130052
000000004.563557	000000004.002131	-00000000.042376
000000004.711020	000000004.059275	-00000000.130262
000000004.674062	000000004.027430	-00000000.043074
000000004.715742	000000003.992170	-00000000.129424
000000004.823512	000000004.083404	-00000000.044122
000000004.673533	000000003.886936	-00000000.127330
000000005.343320	000000004.443993	-00000000.048520
000000006.996291	000000005.818753	-00000000.063529
000000004.776955	000000003.902936	-00000000.129215
000000004.754655	000000003.884716	-00000000.042865
000000006.799002	000000005.555017	-00000000.061295
000000004.842021	000000003.886132	-00000000.130052
000000004.835166	000000003.880631	-00000000.043284
000000006.831622	000000005.482956	-00000000.061156
000000004.757977	000000003.750886	-00000000.126911
000000005.654144	000000004.457368	-00000000.050265
000000005.019778	000000003.886727	-00000000.132984
000000006.553379	000000005.074168	-00000000.173613
000000005.313304	000000004.114000	-00000000.046914
000000007.218820	000000005.589407	-00000000.063739
000000005.045546	000000003.836722	-00000000.132775
000000006.796366	000000005.168077	-00000000.178848
000000005.309204	000000004.037212	-00000000.046565
000000007.179763	000000005.459619	-00000000.062971
000000005.022759	000000003.750673	-00000000.131309
000000005.183986	000000003.871066	-00000000.045169
000000006.962726	000000005.199314	-00000000.060667
000000007.852096	000000005.863438	-00000000.068416
000000004.998860	000000003.665316	-00000000.129843
000000005.249826	000000003.849332	-00000000.045448
000000007.217503	000000005.292092	-00000000.062482
000000005.322758	000000003.831837	-00000000.137382
000000007.474414	000000005.380808	-00000000.064297
000000005.347829	000000003.779472	-00000000.137173
000000005.904175	000000004.172658	-00000000.050475
000000007.659911	000000005.413490	-00000000.065484
000000005.323104	000000003.692769	-00000000.135707
000000007.608265	000000005.278041	-00000000.064646
000000005.503880	000000003.747459	-00000000.139477
000000006.050489	000000004.119632	-00000000.051103
000000009.691213	000000006.536806	000000000.081611
000000005.794072	000000003.871475	-00000000.145969
000000006.277443	000000004.194453	-00000000.052709
000000007.898769	000000005.277789	-00000000.066322
000000005.919607	000000003.881065	-00000000.148272
000000006.288719	000000004.123065	-00000000.052499
000000009.619317	000000006.246858	000000000.080075
000000012.367678	000000008.031664	000000000.308901
000000005.961659	000000003.834668	-00000000.148482
000000006.416971	000000004.127535	-00000000.053267
000000008.401774	000000005.404203	-00000000.069743
000000005.952618	000000003.755822	-00000000.147435
000000006.427375	000000004.055371	-00000000.053058
000000009.854078	000000006.157512	000000000.081122
000000010.880192	000000006.798698	000000000.089570
000000013.252085	000000008.280822	000000000.327330
000000006.316731	000000003.908912	-00000000.155602
000000006.615579	000000004.093845	-00000000.054314
000000011.908771	000000007.297704	000000000.292566
000000006.495905	000000003.941812	-00000000.159162
000000006.796383	000000004.124147	-00000000.055501
