000000007.225874	000000008.386040	-00000000.077283
000000007.411082	000000008.303416	-00000000.077701
000000007.503431	000000008.260633	-00000000.077911
000000005.537799	000000005.990757	-00000000.170890
000000006.474339	000000007.003901	-00000000.199791
000000007.383732	000000007.987677	-00000000.227854
000000007.812806	000000008.451846	-00000000.080354
000000007.906819	000000008.405196	-00000000.080564
000000006.090894	000000006.362631	-00000000.184503
000000007.487444	000000007.821486	-00000000.226806
000000008.014441	000000008.371994	-00000000.080913
000000008.212794	000000008.430669	-00000000.082169
000000006.158778	000000006.212759	-00000000.183246
000000008.356451	000000008.429695	-00000000.082868
000000008.514915	000000008.440930	-00000000.083705
000000006.144523	000000005.985729	-00000000.179686
000000008.566763	000000008.345370	-00000000.083496
000000008.639262	000000008.270294	-00000000.083496
000000006.240770	000000005.870730	-00000000.179477
000000006.686283	000000006.289827	-00000000.064088
000000008.973311	000000008.441249	-00000000.086009
000000006.460621	000000005.972136	-00000000.184293
000000006.696858	000000006.190512	-00000000.063669
000000009.046633	000000008.362621	-00000000.086009
000000006.334878	000000005.754198	-00000000.179267
000000006.735821	000000006.118389	-00000000.063529
000000009.274707	000000008.424551	-00000000.087475
000000006.489275	000000005.791900	-00000000.182199
000000006.736734	000000006.012765	-00000000.063041
000000009.437395	000000008.423198	-00000000.088313
000000006.434338	000000005.642763	-00000000.179267
000000006.736320	000000005.907595	-00000000.062552
000000009.675942	000000008.485574	-00000000.089849
000000006.528778	000000005.625555	-00000000.180524
000000006.795193	000000005.855113	-00000000.062622
000000006.425008	000000005.439171	-00000000.176335
000000006.769707	000000005.730980	-00000000.061924
000000006.464541	000000005.376503	-00000000.176126
000000006.773332	000000005.633321	-00000000.061505
000000006.487987	000000005.300908	-00000000.175497
000000006.806746	000000005.561344	-00000000.061365
000000006.495013	000000005.212799	-00000000.174450
000000006.839421	000000005.489215	-00000000.061226
000000006.555959	000000005.168301	-00000000.174869
000000006.808532	000000005.367414	-00000000.060528
000000006.553379	000000005.074168	-00000000.173613
000000006.878831	000000005.326160	-00000000.060737
000000006.716783	000000005.107561	-00000000.176754
000000006.996687	000000005.320405	-00000000.061365
000000006.769110	000000005.054734	-00000000.176963
000000007.042850	000000005.259145	-00000000.061365
000000011.698021	000000008.735327	-00000000.101926
000000006.917777	000000005.072324	-00000000.179686
000000007.273953	000000005.333483	-00000000.062971
000000007.010462	000000005.046810	-00000000.180943
000000007.409490	000000005.334070	-00000000.063739
000000011.743190	000000008.453887	-00000000.101019
000000007.201199	000000005.089304	-00000000.184712
000000007.455756	000000005.269207	-00000000.063739
000000011.881845	000000008.397258	-00000000.101577
000000007.302840	000000005.066160	-00000000.186178
000000007.608265	000000005.278041	-00000000.064646
000000011.880725	000000008.241952	-00000000.100949
000000007.478997	000000005.092268	-00000000.189529
000000007.728426	000000005.262098	-00000000.065275
000000011.233081	000000007.648333	-00000000.094875
000000014.507804	000000009.785637	000000000.122172
000000007.581340	000000005.065689	-00000000.190995
000000012.563199	000000008.394462	-00000000.105487
000000014.592647	000000009.658662	000000000.122172
000000007.792477	000000005.108972	-00000000.195183
000000011.874974	000000007.785574	-00000000.099134
000000014.667991	000000009.525504	000000000.122102
000000022.647524	000000014.707474	000000000.565655
000000007.887216	000000005.073228	-00000000.196440
000000013.002147	000000008.363261	-00000000.107930
000000014.818027	000000009.440124	000000000.122661
000000026.712782	000000017.017920	000000000.663456
000000008.117207	000000005.121576	-00000000.201047
000000009.116723	000000005.752224	-00000000.075258
000000009.124775	000000005.701792	000000000.075118
000000009.122996	000000005.700681	000000000.225340
000000019.721273	000000012.323219	000000000.487121
000000008.229605	000000005.092634	-00000000.202723
000000009.107051	000000005.635614	-00000000.074769
000000008.384847	000000005.088050	-00000000.205445
000000009.181530	000000005.571489	-00000000.074979
000000016.765783	000000010.073899	000000000.136553
000000008.471889	000000005.040244	-00000000.206492
000000012.306399	000000007.321538	-00000000.099972
000000013.990796	000000008.323649	-00000000.113655
000000016.853056	000000009.927208	000000000.136553
000000016.910070	000000009.960793	000000000.411100
000000008.636460	000000005.036635	-00000000.209424
000000010.935891	000000006.377623	-00000000.088383
000000012.067488	000000007.037551	-00000000.097528
000000012.862198	000000007.501012	-00000000.103951
000000015.033835	000000008.679789	000000000.121195
000000016.999664	000000009.814760	000000000.137042
000000017.048302	000000009.842841	000000000.412356
